id,name
78417,SANTA CECÍLIA DO PAVÃO
78433,SANTA CRUZ DE MONTE CASTELO
78450,SANTA FÉ
78476,SANTA INÊS
78492,SANTA ISABEL DO IVAÍ
78514,SANTA IZABEL DO OESTE
78530,SANTA MARIANA
78557,SANTANA DO ITARARÉ
78573,SANTO ANTÔNIO DO SUDOESTE
78590,SANTO ANTÔNIO DA PLATINA
78611,SANTO ANTONIO DO CAIUÁ
78638,SANTO ANTÔNIO DO PARAÍSO
78654,SANTO INÁCIO
78670,SÃO CARLOS DO IVAÍ
78697,SÃO JERÔNIMO DA SERRA
78719,SÃO JOÃO
78735,SÃO JOÃO DO CAIUÁ
78751,SÃO JOÃO DO IVAÍ
78778,SÃO JOÃO DO TRIUNFO
78794,SÃO JORGE DO IVAÍ
78816,SÃO JORGE D'OESTE
78832,SÃO JOSÉ DA BOA VISTA
78859,SÃO JOSÉ DOS PINHAIS
78875,SÃO MATEUS DO SUL
78891,SÃO MIGUEL DO IGUAÇU
78913,SÃO PEDRO DO IVAÍ
78930,SÃO PEDRO DO PARANÁ
78956,SÃO SEBASTIÃO DA AMOREIRA
78972,SÃO TOMÉ
78999,SAPOPEMA
79014,SENGÉS
79030,SERTANEJA
79057,SERTANÓPOLIS
79073,SIQUEIRA CAMPOS
79090,TAMBOARA
79111,TAPEJARA
79138,TEIXEIRA SOARES
79154,TELÊMACO BORBA
79170,TERRA BOA
79197,TERRA RICA
79219,TERRA ROXA
79235,TIBAGI
79251,TIJUCAS DO SUL
79278,TOLEDO
79294,TOMAZINA
79316,TUNEIRAS DO OESTE
79332,UBIRATÃ
79359,UMUARAMA
79375,UNIÃO DA VITÓRIA
79391,UNIFLOR
79413,URAÍ
79430,WENCESLAU BRAZ
79456,VERÊ
79472,VITORINO
79499,XAMBRÊ
79510,ALTÔNIA
79537,ASSIS CHATEAUBRIAND
79553,QUEDAS DO IGUAÇU
79570,CÉU AZUL
79596,GRANDES RIOS
79618,INDIANÓPOLIS
79634,MATINHOS
79650,NOVA AURORA
79677,NOVA OLÍMPIA
79693,PÉROLA
79715,SANTA HELENA
79731,TAPIRA
79758,MARILENA
79774,FRANCISCO ALVES
79790,NOVA SANTA ROSA
79812,BOA VISTA DA APARECIDA
79839,BRAGANEY
79855,CAFELÂNDIA
79871,TRÊS BARRAS DO PARANÁ
79898,VERA CRUZ DO OESTE
79910,PRANCHITA
79936,TUPÃSSI
